,count_1,routine_flg,period,is_deleted,campaign_name_入会費半額,campaign_name_入会費無料,class_name_オールタイム,class_name_デイタイム,gender_F
1623,6.0,1.0,34,0.0,0,0,1,0,1
1624,5.0,1.0,40,0.0,0,0,1,0,1
1625,5.0,1.0,18,0.0,0,0,1,0,1
1626,4.0,1.0,37,0.0,0,0,0,1,1
1627,4.0,1.0,23,0.0,0,0,1,0,0
1628,7.0,1.0,13,0.0,1,0,1,0,0
1629,2.0,1.0,40,0.0,0,0,0,0,1
1630,10.0,1.0,18,0.0,0,0,1,0,0
1631,9.0,1.0,15,0.0,0,1,0,0,1
1632,3.0,1.0,45,0.0,0,0,1,0,1
1633,8.0,1.0,9,0.0,1,0,1,0,0
1634,9.0,1.0,31,0.0,0,0,0,1,1
1635,5.0,1.0,26,0.0,1,0,0,1,1
1636,6.0,1.0,8,0.0,0,0,1,0,0
1637,7.0,1.0,32,0.0,0,0,0,0,0
1638,5.0,1.0,34,0.0,0,0,1,0,0
1639,3.0,1.0,37,0.0,0,0,0,1,0
1640,8.0,1.0,12,0.0,0,0,1,0,0
1641,6.0,1.0,21,0.0,0,0,0,0,0
1642,6.0,1.0,19,0.0,0,0,0,1,1
1643,5.0,1.0,26,0.0,0,0,0,0,1
1644,6.0,1.0,28,0.0,0,0,1,0,1
1645,7.0,1.0,2,0.0,1,0,0,0,1
1646,4.0,1.0,28,0.0,1,0,0,0,0
1647,8.0,1.0,4,0.0,1,0,0,0,0
1648,4.0,1.0,32,0.0,0,0,0,0,0
1649,7.0,1.0,30,0.0,0,0,0,0,0
1650,5.0,1.0,28,0.0,0,0,1,0,0
1651,5.0,1.0,42,0.0,0,0,1,0,0
1652,1.0,1.0,14,0.0,0,0,0,1,1
1653,6.0,1.0,13,0.0,1,0,1,0,0
1655,7.0,1.0,12,0.0,0,0,0,1,1
1656,2.0,1.0,29,0.0,0,0,0,1,1
1657,4.0,1.0,18,0.0,0,0,0,1,1
1658,6.0,1.0,5,0.0,0,1,0,0,0
1659,3.0,1.0,19,0.0,0,0,1,0,0
1660,10.0,1.0,19,0.0,0,0,1,0,1
1661,4.0,1.0,33,0.0,0,0,1,0,0
1662,9.0,1.0,15,0.0,0,0,0,1,0
1663,8.0,1.0,8,0.0,0,1,1,0,0
1664,5.0,1.0,23,0.0,0,0,1,0,0
1665,10.0,1.0,0,0.0,0,0,0,0,1
1667,6.0,1.0,15,0.0,0,0,0,0,0
1668,4.0,1.0,20,0.0,0,0,0,1,1
1669,7.0,1.0,7,0.0,1,0,1,0,0
1670,6.0,1.0,26,0.0,0,0,1,0,1
1671,4.0,1.0,22,0.0,0,0,1,0,0
1672,4.0,1.0,31,0.0,0,0,1,0,0
1673,6.0,1.0,25,0.0,0,0,1,0,1
1674,7.0,1.0,7,0.0,0,0,0,1,1
1675,6.0,1.0,32,0.0,0,0,0,0,1
1676,6.0,1.0,18,0.0,0,0,1,0,1
1677,3.0,1.0,35,0.0,0,0,0,1,1
1678,3.0,1.0,31,0.0,0,0,1,0,0
1679,8.0,1.0,0,0.0,0,1,1,0,0
1680,7.0,1.0,18,0.0,1,0,1,0,0
1681,5.0,1.0,30,0.0,0,0,0,0,0
1683,8.0,1.0,2,0.0,1,0,1,0,0
1684,5.0,1.0,13,0.0,0,0,1,0,1
1686,9.0,1.0,0,0.0,0,0,1,0,1
1687,3.0,1.0,21,0.0,0,0,0,0,0
1688,5.0,1.0,15,0.0,0,1,0,0,0
1689,8.0,1.0,6,0.0,1,0,0,0,0
1690,5.0,1.0,36,0.0,0,0,1,0,0
1691,6.0,1.0,20,0.0,1,0,0,0,1
1692,5.0,1.0,28,0.0,1,0,1,0,1
1693,8.0,1.0,24,0.0,0,0,1,0,0
1694,6.0,1.0,28,0.0,0,0,0,0,1
1695,8.0,1.0,22,0.0,0,0,1,0,0
1697,3.0,1.0,25,0.0,0,0,1,0,0
1698,9.0,1.0,2,0.0,0,1,1,0,1
1699,10.0,1.0,0,0.0,0,1,1,0,0
1700,5.0,1.0,33,0.0,0,0,1,0,0
1701,9.0,1.0,4,0.0,1,0,1,0,1
1702,3.0,1.0,31,0.0,0,0,1,0,0
1703,6.0,1.0,15,0.0,1,0,0,0,0
1704,6.0,1.0,26,0.0,0,0,1,0,0
1705,6.0,1.0,9,0.0,0,0,0,1,1
1706,7.0,1.0,22,0.0,0,0,1,0,0
1707,5.0,1.0,36,0.0,0,0,0,0,1
1708,5.0,1.0,18,0.0,0,0,1,0,0
1709,7.0,1.0,19,0.0,1,0,1,0,0
1710,8.0,1.0,1,0.0,0,1,1,0,0
1711,6.0,1.0,9,0.0,1,0,1,0,1
1712,3.0,1.0,23,0.0,0,0,1,0,1
1713,9.0,1.0,1,0.0,0,0,0,1,0
1714,9.0,1.0,2,0.0,0,1,1,0,1
1715,5.0,1.0,36,0.0,0,0,0,1,1
1716,5.0,1.0,15,0.0,0,0,0,0,0
1717,8.0,1.0,1,0.0,0,0,0,0,1
1718,4.0,1.0,38,0.0,0,0,0,0,0
1719,6.0,1.0,15,0.0,0,1,0,1,1
1720,3.0,1.0,31,0.0,0,0,1,0,0
1721,3.0,1.0,17,0.0,0,0,0,0,0
1722,7.0,1.0,33,0.0,0,0,1,0,0
1723,4.0,1.0,27,0.0,1,0,1,0,1
1724,2.0,1.0,44,0.0,0,0,0,0,0
1725,7.0,1.0,13,0.0,0,0,0,0,0
1726,4.0,1.0,23,0.0,1,0,1,0,0
1727,4.0,1.0,42,0.0,0,0,0,0,1
1728,7.0,1.0,29,0.0,0,0,0,1,1
1729,7.0,1.0,0,0.0,0,0,1,0,1
1730,8.0,1.0,23,0.0,0,0,0,1,0
1731,9.0,1.0,3,0.0,0,0,1,0,1
1732,5.0,1.0,15,0.0,0,0,0,1,0
1733,13.0,1.0,1,0.0,0,0,0,0,1
1734,6.0,1.0,21,0.0,0,0,1,0,1
1735,9.0,1.0,1,0.0,0,1,0,0,1
1736,6.0,1.0,39,0.0,0,0,0,0,1
1737,10.0,1.0,0,0.0,0,0,0,0,0
1738,9.0,1.0,5,0.0,0,0,0,0,0
1739,7.0,1.0,9,0.0,0,1,0,1,0
1740,5.0,1.0,22,0.0,0,0,0,0,0
1741,7.0,1.0,25,0.0,0,0,1,0,0
1742,4.0,1.0,42,0.0,0,0,1,0,1
1743,5.0,1.0,25,0.0,0,0,1,0,0
1744,5.0,1.0,21,0.0,0,0,1,0,1
1745,3.0,1.0,27,0.0,0,0,1,0,0
1746,2.0,1.0,35,0.0,0,0,1,0,0
1747,5.0,1.0,30,0.0,0,0,1,0,0
1748,5.0,1.0,30,0.0,0,0,1,0,1
1749,12.0,1.0,0,0.0,0,0,0,0,1
1750,5.0,1.0,12,0.0,0,0,1,0,0
1751,5.0,1.0,28,0.0,0,0,1,0,1
1752,5.0,1.0,14,0.0,0,0,1,0,1
1753,5.0,1.0,20,0.0,0,0,0,1,0
1754,4.0,1.0,40,0.0,0,0,1,0,1
1755,8.0,1.0,7,0.0,0,1,0,1,1
1756,5.0,1.0,15,0.0,0,0,1,0,0
1757,11.0,1.0,4,0.0,0,0,1,0,0
1758,7.0,1.0,33,0.0,0,0,0,1,1
1759,6.0,1.0,38,0.0,0,0,1,0,0
1760,1.0,1.0,37,0.0,0,0,1,0,0
1761,4.0,1.0,38,0.0,0,0,0,1,1
1762,10.0,1.0,0,0.0,0,0,1,0,0
1763,8.0,1.0,8,0.0,0,0,0,0,0
1764,3.0,1.0,43,0.0,0,0,0,0,1
1765,5.0,1.0,43,0.0,0,0,0,1,1
1766,7.0,1.0,20,0.0,0,0,1,0,0
1767,2.0,1.0,27,0.0,0,0,1,0,1
1768,5.0,1.0,35,0.0,0,0,1,0,1
1769,7.0,1.0,17,0.0,1,0,1,0,0
1770,7.0,1.0,5,0.0,0,0,0,0,0
1771,8.0,1.0,14,0.0,0,0,1,0,0
1772,5.0,1.0,27,0.0,0,0,1,0,1
1773,3.0,1.0,29,0.0,0,0,1,0,1
1774,12.0,1.0,0,0.0,0,0,0,1,1
1775,8.0,1.0,22,0.0,0,0,0,1,1
1776,8.0,1.0,21,0.0,0,0,0,1,1
1777,4.0,1.0,23,0.0,0,0,1,0,0
1778,5.0,1.0,34,0.0,0,0,1,0,0
1779,5.0,1.0,25,0.0,0,0,1,0,1
1780,8.0,1.0,3,0.0,1,0,0,1,1
1781,3.0,1.0,27,0.0,0,0,0,1,0
1782,10.0,1.0,4,0.0,0,0,0,1,1
1783,8.0,1.0,35,0.0,0,0,0,0,0
1784,5.0,1.0,24,0.0,0,0,0,1,0
1785,5.0,1.0,45,0.0,0,0,0,1,1
1786,9.0,1.0,21,0.0,0,0,1,0,0
1787,2.0,1.0,42,0.0,0,0,0,0,0
1788,4.0,1.0,38,0.0,0,0,1,0,0
1789,5.0,1.0,36,0.0,0,0,0,0,1
1790,8.0,1.0,21,0.0,0,0,1,0,1
1791,9.0,1.0,13,0.0,0,0,0,1,1
1792,6.0,1.0,1,0.0,0,0,1,0,0
1793,7.0,1.0,43,0.0,0,0,1,0,0
1794,4.0,1.0,42,0.0,0,0,1,0,1
1796,6.0,1.0,46,0.0,0,0,0,1,1
1797,13.0,1.0,0,0.0,0,0,0,1,0
1798,7.0,1.0,14,0.0,0,0,1,0,0
1799,4.0,1.0,17,0.0,0,0,0,0,0
1801,9.0,1.0,22,0.0,0,0,1,0,0
1802,8.0,1.0,10,0.0,0,0,0,0,0
1803,4.0,1.0,27,0.0,0,0,0,0,0
1804,7.0,1.0,4,0.0,0,0,0,0,0
1805,6.0,1.0,15,0.0,0,0,0,1,0
1806,5.0,1.0,12,0.0,1,0,0,1,1
1807,8.0,1.0,3,0.0,0,1,0,1,1
1808,6.0,1.0,2,0.0,0,1,1,0,1
1809,8.0,1.0,1,0.0,0,1,1,0,0
1810,3.0,1.0,27,0.0,0,0,1,0,0
1811,4.0,1.0,38,0.0,0,0,1,0,1
1812,8.0,1.0,12,0.0,1,0,1,0,0
1813,8.0,1.0,4,0.0,0,0,1,0,1
1814,5.0,1.0,34,0.0,0,0,0,1,1
1815,4.0,1.0,34,0.0,0,0,1,0,1
1816,6.0,1.0,24,0.0,0,0,1,0,0
1817,8.0,1.0,25,0.0,0,0,0,0,0
1818,5.0,1.0,34,0.0,0,0,1,0,0
1819,9.0,1.0,0,0.0,0,1,1,0,0
1820,8.0,1.0,18,0.0,0,0,1,0,0
1821,8.0,1.0,5,0.0,0,0,0,1,1
1822,7.0,1.0,9,0.0,0,1,0,1,1
1823,6.0,1.0,18,0.0,0,0,0,1,1
1824,5.0,1.0,29,0.0,0,0,0,0,0
1826,6.0,1.0,22,0.0,0,0,1,0,1
1827,7.0,1.0,6,0.0,0,0,1,0,0
1828,5.0,1.0,15,0.0,1,0,0,0,0
1829,4.0,1.0,20,0.0,0,0,0,0,0
1830,5.0,1.0,32,0.0,0,0,1,0,0
1831,6.0,1.0,35,0.0,0,0,0,1,1
1832,7.0,1.0,6,0.0,0,1,0,0,0
1833,5.0,1.0,28,0.0,0,0,1,0,1
1834,9.0,1.0,0,0.0,0,1,0,0,0
1835,5.0,1.0,23,0.0,0,0,0,0,0
1836,7.0,1.0,12,0.0,0,0,0,1,1
1838,10.0,1.0,1,0.0,0,1,0,1,1
1839,4.0,1.0,34,0.0,0,0,1,0,1
1840,5.0,1.0,16,0.0,0,0,1,0,0
1841,7.0,1.0,25,0.0,0,0,0,0,0
1842,7.0,1.0,10,0.0,0,0,0,0,1
1843,1.0,1.0,31,0.0,0,0,0,0,1
1844,7.0,1.0,1,0.0,0,0,0,1,1
1845,1.0,1.0,27,0.0,1,0,1,0,0
1846,9.0,1.0,0,0.0,0,1,0,0,1
1847,6.0,1.0,45,0.0,0,0,1,0,0
1848,4.0,1.0,16,0.0,0,0,1,0,1
1849,9.0,1.0,2,0.0,0,0,1,0,0
1850,5.0,1.0,38,0.0,0,0,0,1,1
1851,3.0,1.0,29,0.0,0,0,1,0,1
1852,7.0,1.0,35,0.0,0,0,0,0,1
1853,4.0,1.0,21,0.0,0,0,1,0,0
1854,6.0,1.0,6,0.0,0,0,1,0,0
1855,7.0,1.0,23,0.0,0,0,0,0,0
1856,7.0,1.0,18,0.0,0,0,1,0,1
1857,6.0,1.0,20,0.0,0,0,1,0,0
1858,8.0,1.0,4,0.0,0,0,0,1,1
1859,4.0,1.0,17,0.0,1,0,1,0,0
1860,2.0,1.0,39,0.0,0,0,1,0,1
1861,2.0,1.0,40,0.0,0,0,0,0,0
1862,9.0,1.0,2,0.0,0,1,0,1,0
1863,3.0,1.0,35,0.0,0,0,0,0,0
1864,6.0,1.0,21,0.0,0,0,0,0,0
1865,6.0,1.0,2,0.0,0,0,1,0,1
1866,6.0,1.0,23,0.0,0,0,0,0,0
1867,4.0,1.0,23,0.0,0,0,1,0,1
1868,4.0,1.0,19,0.0,0,0,0,1,1
1869,5.0,1.0,44,0.0,0,0,1,0,0
1870,4.0,1.0,24,0.0,0,0,1,0,0
1871,8.0,1.0,25,0.0,0,0,0,0,1
1872,10.0,1.0,2,0.0,1,0,1,0,0
1873,4.0,1.0,16,0.0,0,0,1,0,0
1874,5.0,1.0,37,0.0,0,0,0,1,1
1875,7.0,1.0,13,0.0,0,0,1,0,0
1876,7.0,1.0,39,0.0,0,0,1,0,1
1877,5.0,1.0,18,0.0,0,0,0,0,1
1878,1.0,1.0,43,0.0,0,0,0,0,0
1879,9.0,1.0,7,0.0,0,1,1,0,0
1880,7.0,1.0,42,0.0,0,0,1,0,0
1881,8.0,1.0,0,0.0,0,0,0,1,1
1882,4.0,1.0,22,0.0,0,0,1,0,0
1883,4.0,1.0,29,0.0,0,0,0,1,1
1884,4.0,1.0,11,0.0,0,0,0,1,1
1885,5.0,1.0,26,0.0,0,0,0,0,0
1886,3.0,1.0,27,0.0,0,0,0,1,1
1887,7.0,1.0,36,0.0,0,0,1,0,0
1888,5.0,1.0,20,0.0,0,0,1,0,1
1889,6.0,1.0,12,0.0,0,0,0,0,1
1890,6.0,1.0,40,0.0,0,0,0,1,1
1892,8.0,1.0,8,0.0,0,0,0,1,1
1893,3.0,1.0,34,0.0,0,0,1,0,0
1894,6.0,1.0,20,0.0,0,0,1,0,0
1895,3.0,1.0,40,0.0,0,0,1,0,0
1896,9.0,1.0,12,0.0,0,0,0,0,0
1897,2.0,1.0,32,0.0,1,0,0,0,0
1898,8.0,1.0,15,0.0,0,0,1,0,1
1899,6.0,1.0,16,0.0,0,0,1,0,0
1900,8.0,1.0,24,0.0,0,0,1,0,0
1901,6.0,1.0,27,0.0,0,0,1,0,1
1902,8.0,1.0,5,0.0,0,0,1,0,0
1903,8.0,1.0,0,0.0,0,0,1,0,0
1904,8.0,1.0,4,0.0,0,0,1,0,1
1905,6.0,1.0,10,0.0,0,0,1,0,0
1906,3.0,1.0,20,0.0,0,0,0,1,1
1907,9.0,1.0,4,0.0,0,0,1,0,1
1908,7.0,1.0,22,0.0,0,0,1,0,0
1909,5.0,1.0,8,0.0,0,0,1,0,0
1910,10.0,1.0,2,0.0,0,0,0,0,0
1911,6.0,1.0,23,0.0,0,0,0,1,1
1912,4.0,1.0,34,0.0,0,0,0,1,1
1913,8.0,1.0,5,0.0,0,0,1,0,1
1914,6.0,1.0,17,0.0,1,0,0,1,1
1915,6.0,1.0,14,0.0,0,0,1,0,1
1916,6.0,1.0,15,0.0,0,0,1,0,0
1917,6.0,1.0,10,0.0,0,0,0,1,1
1919,7.0,1.0,21,0.0,0,0,1,0,0
1920,8.0,1.0,5,0.0,0,1,0,1,1
1921,4.0,1.0,38,0.0,0,0,0,0,0
1922,9.0,1.0,6,0.0,0,1,1,0,1
1923,1.0,1.0,33,0.0,0,0,1,0,1
1924,6.0,1.0,0,0.0,0,0,0,1,1
1925,4.0,1.0,32,0.0,0,0,0,0,0
1926,6.0,1.0,31,0.0,0,0,0,0,0
1928,5.0,1.0,28,0.0,0,0,0,1,1
1929,8.0,1.0,3,0.0,0,1,0,1,1
1930,7.0,1.0,10,0.0,0,0,1,0,0
1931,9.0,1.0,11,0.0,0,0,0,0,0
1932,8.0,1.0,2,0.0,0,1,1,0,1
1933,7.0,1.0,20,0.0,0,0,1,0,1
1934,7.0,1.0,6,0.0,0,0,0,1,1
1935,8.0,1.0,7,0.0,0,0,1,0,0
1936,9.0,1.0,11,0.0,0,0,1,0,1
1937,4.0,1.0,27,0.0,0,0,0,0,0
1938,4.0,1.0,31,0.0,0,0,1,0,1
1939,8.0,1.0,0,0.0,0,0,1,0,1
1940,10.0,1.0,5,0.0,0,0,1,0,1
1941,8.0,1.0,1,0.0,0,1,1,0,1
1942,5.0,1.0,27,0.0,0,0,1,0,1
1944,4.0,1.0,27,0.0,0,0,1,0,0
1945,3.0,1.0,19,0.0,0,0,0,0,0
1946,4.0,1.0,20,0.0,0,0,1,0,1
1947,9.0,1.0,3,0.0,0,0,1,0,0
1948,3.0,1.0,43,0.0,0,0,1,0,1
1949,8.0,1.0,21,0.0,0,0,1,0,0
1950,3.0,1.0,27,0.0,0,0,0,1,1
1951,7.0,1.0,7,0.0,0,0,0,0,0
1952,7.0,1.0,15,0.0,0,0,0,1,1
1953,9.0,1.0,5,0.0,0,0,0,1,1
1954,6.0,1.0,23,0.0,0,0,0,0,0
1955,5.0,1.0,34,0.0,0,0,1,0,1
1956,5.0,1.0,41,0.0,0,0,1,0,0
1957,4.0,1.0,31,0.0,0,0,1,0,0
1958,9.0,1.0,1,0.0,0,1,1,0,0
1959,8.0,1.0,13,0.0,0,0,0,1,1
1960,6.0,1.0,30,0.0,0,0,1,0,0
1962,5.0,1.0,19,0.0,0,0,0,0,1
1963,6.0,1.0,32,0.0,0,0,1,0,0
1964,5.0,1.0,17,0.0,0,0,0,0,0
1965,6.0,1.0,18,0.0,1,0,0,1,1
1966,7.0,1.0,25,0.0,0,0,1,0,1
1967,3.0,1.0,41,0.0,0,0,1,0,0
1968,5.0,1.0,41,0.0,0,0,0,0,0
1969,7.0,1.0,3,0.0,1,0,0,0,1
1970,4.0,1.0,40,0.0,0,0,0,0,0
1971,2.0,1.0,35,0.0,0,0,1,0,0
1972,5.0,1.0,2,0.0,1,0,1,0,0
1973,7.0,1.0,21,0.0,0,0,1,0,1
1974,7.0,1.0,4,0.0,1,0,1,0,0
1975,6.0,1.0,30,0.0,0,0,0,1,0
1976,5.0,1.0,20,0.0,0,0,0,1,1
1977,8.0,1.0,3,0.0,0,0,1,0,0
1978,4.0,1.0,43,0.0,0,0,0,0,0
1979,5.0,1.0,21,0.0,0,0,1,0,0
1981,6.0,1.0,12,0.0,0,0,0,1,1
1982,7.0,1.0,9,0.0,0,0,1,0,0
1983,6.0,1.0,17,0.0,0,0,0,1,1
1984,3.0,1.0,18,0.0,1,0,1,0,0
1985,2.0,1.0,43,0.0,0,0,1,0,1
1986,4.0,1.0,30,0.0,0,0,1,0,0
1987,10.0,1.0,1,0.0,0,0,0,0,0
1988,4.0,1.0,42,0.0,0,0,1,0,0
1989,9.0,1.0,19,0.0,0,0,1,0,0
1990,8.0,1.0,13,0.0,0,0,1,0,1
1991,6.0,1.0,7,0.0,0,0,1,0,0
1993,5.0,1.0,18,0.0,0,0,0,0,0
1994,7.0,1.0,7,0.0,1,0,1,0,0
1995,8.0,1.0,11,0.0,1,0,0,0,0
1996,6.0,1.0,34,0.0,0,0,0,1,0
1997,5.0,1.0,29,0.0,0,0,1,0,0
1998,8.0,1.0,1,0.0,0,0,1,0,0
1999,5.0,1.0,26,0.0,0,0,1,0,0
2000,6.0,1.0,14,0.0,0,0,1,0,0
2001,9.0,1.0,24,0.0,0,0,0,1,1
2002,8.0,1.0,2,0.0,0,1,1,0,0
2003,4.0,1.0,20,0.0,0,0,1,0,1
2004,2.0,1.0,28,0.0,0,0,0,0,1
2005,5.0,1.0,36,0.0,0,0,1,0,0
2006,4.0,1.0,34,0.0,0,0,1,0,0
2007,8.0,1.0,32,0.0,0,0,0,0,0
2008,4.0,1.0,45,0.0,0,0,1,0,0
2009,7.0,1.0,37,0.0,0,0,0,1,1
2010,7.0,1.0,43,0.0,0,0,0,0,0
2011,6.0,1.0,10,0.0,0,0,0,0,1
2012,6.0,1.0,31,0.0,0,0,0,1,0
2013,2.0,1.0,29,0.0,0,0,1,0,0
2014,8.0,1.0,1,0.0,0,0,0,1,1
2015,8.0,1.0,7,0.0,0,0,1,0,0
2016,2.0,1.0,38,0.0,0,0,0,0,1
2017,4.0,1.0,6,0.0,0,0,0,1,1
2018,10.0,1.0,0,0.0,0,0,0,0,1
2019,5.0,1.0,21,0.0,0,0,1,0,0
2020,3.0,1.0,30,0.0,0,0,0,0,0
2022,6.0,1.0,31,0.0,0,0,1,0,1
2023,8.0,1.0,5,0.0,0,1,1,0,0
2024,5.0,1.0,30,0.0,0,0,1,0,0
2025,9.0,1.0,0,0.0,0,0,1,0,1
2026,8.0,1.0,8,0.0,0,0,0,1,0
2027,5.0,1.0,13,0.0,1,0,1,0,1
2028,5.0,1.0,37,0.0,0,0,0,1,1
2030,8.0,1.0,18,0.0,0,0,1,0,1
2031,6.0,1.0,11,0.0,1,0,1,0,0
2033,5.0,1.0,21,0.0,0,0,0,1,0
2034,6.0,1.0,0,0.0,0,0,1,0,1
2035,4.0,1.0,35,0.0,0,0,0,0,1
2036,6.0,1.0,15,0.0,0,0,1,0,0
2037,4.0,1.0,31,0.0,0,0,1,0,0
2038,5.0,1.0,44,0.0,0,0,0,0,0
2039,5.0,1.0,9,0.0,0,0,1,0,0
2040,6.0,1.0,24,0.0,0,0,0,0,0
2041,5.0,1.0,23,0.0,0,0,0,0,0
2042,5.0,1.0,33,0.0,0,0,1,0,1
2043,6.0,1.0,11,0.0,0,1,0,1,1
2044,1.0,1.0,29,0.0,0,0,0,1,1
2045,7.0,1.0,3,0.0,0,0,1,0,1
2046,8.0,1.0,20,0.0,0,0,1,0,1
2047,6.0,1.0,5,0.0,0,0,1,0,1
2048,3.0,1.0,25,0.0,0,0,1,0,1
2049,8.0,1.0,8,0.0,0,0,0,0,1
2050,8.0,1.0,11,0.0,0,0,1,0,0
2051,4.0,1.0,28,0.0,0,0,0,1,1
2052,8.0,1.0,1,0.0,0,1,1,0,1
2053,4.0,1.0,11,0.0,0,0,0,0,0
2054,8.0,1.0,11,0.0,1,0,1,0,1
2055,6.0,1.0,3,0.0,0,0,0,1,1
2056,7.0,1.0,10,0.0,0,1,1,0,0
2057,7.0,1.0,34,0.0,0,0,0,0,1
2058,8.0,1.0,1,0.0,0,0,0,1,1
2059,5.0,1.0,15,0.0,0,0,1,0,1
2060,6.0,1.0,18,0.0,0,0,0,0,1
2061,9.0,1.0,2,0.0,0,1,0,1,0
2062,7.0,1.0,19,0.0,0,0,0,0,0
2063,6.0,1.0,32,0.0,0,0,0,1,1
2064,6.0,1.0,16,0.0,1,0,0,0,0
2065,7.0,1.0,4,0.0,0,0,0,0,0
2066,3.0,1.0,24,0.0,0,0,0,1,1
2067,9.0,1.0,1,0.0,0,0,0,1,1
2068,9.0,1.0,26,0.0,0,0,0,1,1
2069,8.0,1.0,24,0.0,0,0,1,0,0
2070,6.0,1.0,16,0.0,0,0,1,0,0
2071,4.0,1.0,17,0.0,1,0,0,1,0
2072,5.0,1.0,39,0.0,0,0,0,0,0
2073,5.0,1.0,30,0.0,0,0,0,1,1
2074,8.0,1.0,7,0.0,0,0,0,0,1
2075,7.0,1.0,13,0.0,1,0,0,1,1
2076,5.0,1.0,29,0.0,0,0,0,0,0
2077,5.0,1.0,42,0.0,0,0,1,0,0
2078,7.0,1.0,4,0.0,0,0,0,0,0
2079,7.0,1.0,22,0.0,0,0,0,1,1
2080,3.0,1.0,43,0.0,0,0,0,1,0
2081,5.0,1.0,3,0.0,0,0,0,0,0
2082,3.0,1.0,14,0.0,0,0,0,0,0
2083,3.0,1.0,32,0.0,0,0,1,0,1
2084,3.0,1.0,33,0.0,0,0,0,0,0
2085,4.0,1.0,14,0.0,0,0,0,1,1
2086,4.0,1.0,24,0.0,0,0,0,1,1
2088,3.0,1.0,22,0.0,0,0,0,1,0
2089,7.0,1.0,10,0.0,0,0,0,1,1
2090,8.0,1.0,7,0.0,0,1,1,0,0
2091,4.0,1.0,36,0.0,0,0,0,1,1
2092,7.0,1.0,34,0.0,0,0,0,0,0
2093,5.0,1.0,11,0.0,1,0,0,1,1
2094,4.0,1.0,24,0.0,0,0,0,1,1
2095,1.0,1.0,40,0.0,0,0,1,0,1
2096,7.0,1.0,0,0.0,0,0,1,0,0
2097,8.0,1.0,13,0.0,0,0,0,1,1
2098,5.0,1.0,27,0.0,0,0,0,0,1
2099,8.0,1.0,10,0.0,0,1,0,0,0
2100,5.0,1.0,37,0.0,0,0,0,1,1
2101,7.0,1.0,22,0.0,1,0,0,0,0
2102,9.0,1.0,26,0.0,1,0,1,0,1
2103,9.0,1.0,4,0.0,0,0,0,1,1
2104,4.0,1.0,19,0.0,0,0,1,0,1
2107,7.0,1.0,30,0.0,0,0,0,0,0
2108,5.0,1.0,23,0.0,0,0,1,0,0
2109,3.0,1.0,39,0.0,0,0,1,0,1
2110,4.0,1.0,33,0.0,0,0,0,0,0
2111,7.0,1.0,4,0.0,1,0,1,0,0
2112,10.0,1.0,25,0.0,0,0,1,0,0
2113,7.0,1.0,3,0.0,0,0,0,0,1
2114,4.0,1.0,36,0.0,0,0,1,0,1
2115,7.0,1.0,5,0.0,0,0,1,0,0
2116,3.0,1.0,28,0.0,0,0,0,1,1
2117,8.0,1.0,3,0.0,1,0,1,0,0
2118,6.0,1.0,19,0.0,0,0,1,0,0
2119,12.0,1.0,7,0.0,0,0,0,0,0
2120,5.0,1.0,20,0.0,0,0,1,0,1
2121,5.0,1.0,23,0.0,1,0,1,0,0
2122,8.0,1.0,5,0.0,0,0,1,0,0
2123,3.0,1.0,12,0.0,0,0,1,0,0
2124,3.0,1.0,15,0.0,0,0,0,0,0
2125,4.0,1.0,35,0.0,0,0,0,0,0
2126,6.0,1.0,22,0.0,0,0,1,0,1
2127,8.0,1.0,16,0.0,0,0,0,1,1
2128,8.0,1.0,13,0.0,0,1,1,0,0
2129,4.0,1.0,22,0.0,0,0,1,0,1
2130,4.0,1.0,28,0.0,0,0,0,1,1
2131,9.0,1.0,4,0.0,0,0,0,1,1
2132,9.0,1.0,1,0.0,0,0,1,0,0
2133,1.0,1.0,38,0.0,0,0,0,0,0
2135,6.0,1.0,11,0.0,0,0,1,0,0
2137,7.0,1.0,19,0.0,0,0,1,0,1
2139,6.0,1.0,45,0.0,0,0,0,0,0
2140,8.0,1.0,7,0.0,0,0,0,0,0
2141,11.0,1.0,0,0.0,0,0,1,0,1
2142,3.0,1.0,31,0.0,0,0,0,1,1
2143,8.0,1.0,1,0.0,0,0,0,1,1
2144,7.0,1.0,21,0.0,0,0,0,1,1
2145,5.0,1.0,41,0.0,0,0,1,0,0
2146,4.0,1.0,36,0.0,0,0,1,0,0
2147,3.0,1.0,43,0.0,0,0,1,0,1
2148,9.0,1.0,22,0.0,0,0,1,0,0
2149,9.0,1.0,2,0.0,0,1,0,0,1
2150,9.0,1.0,0,0.0,0,1,0,1,0
2151,6.0,1.0,4,0.0,0,0,0,0,0
2152,4.0,1.0,26,0.0,0,0,0,0,0
2153,3.0,1.0,26,0.0,0,0,1,0,1
2155,9.0,1.0,1,0.0,0,1,0,0,0
2156,7.0,1.0,0,0.0,0,0,0,1,1
2157,4.0,1.0,31,0.0,0,0,1,0,1
2158,7.0,1.0,32,0.0,0,0,1,0,1
2159,6.0,1.0,8,0.0,0,0,1,0,1
2160,6.0,1.0,40,0.0,0,0,0,0,0
2161,7.0,1.0,39,0.0,0,0,0,1,0
2162,7.0,1.0,2,0.0,0,1,1,0,1
2163,6.0,1.0,18,0.0,0,0,1,0,1
2164,5.0,1.0,23,0.0,0,0,0,1,1
